channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope,discharge_uncorrected,corrected_discharge,XGB_depth,superelevation1,superelevation2,superelevation_mean,ridge1_slope,ridge2_slope,ridge1_height,ridge2_height,ridge_height_mean,ridge_slope_mean,ridge_width,gamma1,gamma2,gamma_mean,lambda
35.5,0.0,-0.0029111111111194,2310.0000000002,6.024387096578266,40.3,0.0016666666666431,-1.1111111112854116e-05,719.9999999999787,1596.0243870967995,38.51,0.0009999999999858,-7.777777777900419e-05,210.00000000018872,2106.0243870965896,40.64,0.0156666666664441,0.0004444444444294,2970.000000000265,653.9756129034868,39.66,0.0029999999999575,-0.0001888888888924,3870.000000000007,1553.9756129032285,65.0,174.888888888889,1.7934036059141,65.0,52795,1,1,3416.98112278294,1483.88751112079,1,61303300031,61303300030861,0.000948674675874852,115.966,543.1496631413455,2.4119668,0.7421329346192295,0.4063074167189096,0.5742201756690695,0.0024861111111111832,0.00032996632996630185,1.7899999999999991,0.980000000000004,1.3850000000000016,0.0014080387205387425,3659.999999999818,2.6206150267672457,0.3478182124573025,1.4842166196122741,0.8522671280447125
37.22,0.0906666666666336,0.00302222222222,2879.9999999999354,10.199612903225445,38.46,0.0003333333333333,-7.777777777776981e-05,2639.999999999939,250.1996129032218,36.55,0.0003333333333335,1.46529923611452e-17,509.999999999984,2380.199612903177,39.06,0.0019999999999993,-3.839521293493994e-17,4019.9999999999136,1129.8003870967527,37.99,0.0023333333333339,-4.444444444439096e-05,5039.9999999998845,2149.800387096724,94.0,38.2040816326531,1.6663800726425,94.0,52024,1,1,3417.59166367539,1957.14652635718,1,61303300031,61303300030821,0.000948674675874852,115.966,543.1496631413455,1.9091123,1.0004649625549393,0.5604699004888918,0.7804674315219156,0.0007234848484848666,0.0002661691542288615,1.9100000000000037,1.0700000000000003,1.490000000000002,0.000494827001356864,4529.999999999901,0.7626269224670522,0.2805694733902376,0.5215981979286449,0.4070904058238292
34.0,0.1113333333339021,0.0036222222222594,3180.0000000000155,8.685806451506778,38.77,0.003666666666676,0.0001000000000005,2249.999999999838,938.685806451684,38.68,0.0100000000000247,0.0001222222222222,2069.9999999997563,1118.685806451766,38.8,0.0013333333333366,-5.5555555555830126e-05,3659.999999999802,471.31419354828,33.32,0.0,0.0,5609.999999999942,2421.31419354842,108.0,257.138888888889,1.6663800726425,108.0,51624,1,2,3417.91020674972,1957.14652635718,1,61303300031,61303300030801,0.000948674675874852,115.966,543.1496631413455,1.5077232,0.059692653976033794,3.634619375429473,1.8471560147027535,4.0000000000004394e-05,0.0014972677595629215,0.09000000000000341,5.479999999999997,2.785,0.000768633879781463,3540.000000000186,0.042164085346873055,1.5782731400331373,0.8102186126900052,1.4966001836544638
31.5,0.0,0.0,2729.9999999997285,13.330193548289117,36.84,0.001333333333344,1.1111111111359777e-05,1589.999999999723,1126.6698064517163,33.86,0.0073333333331872,0.0001666666666578,180.00000000022231,2536.669806451217,38.41,0.0206666666668341,0.0006888888889,3629.9999999999327,913.3301935484932,37.81,0.00166666666668,-1.1111111109429172e-05,4769.999999999944,2053.330193548504,84.0,461.44,1.14512267225179,84.0,48798,1,1,3420.06037250141,2439.57774302861,1,61303300031,61303300030661,0.000948674675874852,115.966,543.1496631413455,1.5230957,1.9565415011270975,0.3939345304282704,1.1752380157776838,0.0018742138364783163,0.0001652892561983486,2.980000000000004,0.5999999999999943,1.7899999999999991,0.0010197515463383324,4589.999999999722,1.9756128039888359,0.1742317576316893,1.0749222808102625,1.2632895284146752
31.0,0.0,0.0,3329.999999999926,1.9521290322591085,35.55,0.0243333333330849,-0.0035333333332599,3180.000000000235,151.95212903194988,33.24,0.0023333333333095,5.555555555442058e-05,2640.000000000246,691.952129031939,35.36,0.0030000000000623,3.33333333368018e-05,4109.999999999594,778.0478709674094,33.3,0.0003333333333301,-3.333333333263279e-05,5340.000000000186,2008.0478709680012,107.0,71.1020408163265,1.14512267225179,107.0,48417,1,1,3420.40546083193,2439.57774302861,1,61303300031,61303300030641,0.000948674675874852,115.966,543.1496631413455,1.501886,1.5380661277606216,1.3716087546263596,1.4548374411934906,0.0007264150943395674,0.0005012165450122154,2.309999999999995,2.0600000000000023,2.1849999999999987,0.0006138158196758914,2699.99999999994,0.765715700874675,0.5283334295289392,0.6470245652018072,0.9413155628275279
30.5,0.0,-0.0033111111111235,3539.9999999998126,4.354580645164788,35.88,0.0036666666666735,-0.0002666666666683,4589.99999999977,1045.6454193547925,32.25,0.0033333333333454,8.888888888957465e-05,5639.999999999728,2095.64541935475,37.59,0.002000000000007,1.1520009483424207e-16,1139.999999999733,2404.3545806452444,34.62,0.002000000000007,2.222222222245511e-05,149.99999999961395,3394.3545806453635,118.5,453.805555555556,1.14512267225179,118.5,48007,1,1,3420.72400390625,2439.57774302861,1,61303300031,61303300030621,0.000948674675874852,115.966,543.1496631413455,1.5121686,2.400525900296336,1.9640666456970048,2.1822962729966706,0.0007908496732026546,0.002605263157895352,3.6300000000000026,2.970000000000006,3.3000000000000043,0.0016980564155490035,5490.000000000114,0.8336363279364932,2.7462134535137896,1.7899248907251415,3.9061464179734493
29.0,0.1429999999984078,-1.0133653175738677e-13,1920.0000000002567,6.788516129151958,34.32,0.0,-1.1111111111097532e-05,1470.0000000000482,443.2114838710565,33.26,0.0006666666666732,1.1111111111589648e-05,1079.9999999999447,833.21148387116,32.1,0.0016666666666834,-0.003444444444431,2039.999999999755,126.78851612865014,31.0,0.0,-7.777777777935439e-05,2309.999999999721,396.788516128616,65.0,186.138888888889,1.16653977819356,65.0,46823,1,1,3421.70617838542,2225.8601799765,1,61303300031,61303300030561,0.000948674675874852,115.966,543.1496631413455,2.4119668,0.4394753691041259,0.456059345296734,0.4477673572004299,0.0007210884353741275,0.0005392156862745753,1.0600000000000023,1.1000000000000014,1.0800000000000018,0.0006301520608243513,1229.999999999776,0.7601008582938632,0.5683884054112855,0.6642446318525743,0.2974270633391997
31.24,0.001999999999969,6.666666666460372e-05,4710.000000000331,1.2193548389677744,33.91,0.0010000000000108,-3.333333333404824e-05,6059.999999999727,1351.219354838364,27.19,0.0006666666666738,-4.444444444364988e-05,9480.000000000024,4771.21935483866,34.94,0.0040000000000431,2.2222222222698158e-05,3839.9999999996207,868.7806451617425,33.06,0.0013333333333477,-4.444444444306983e-05,1589.999999999895,3118.7806451614683,165.0,311.138888888889,1.54329776139251,165.0,46013,1,2,3422.31671927787,965.388064441779,1,61303300031,61303300030521,0.000948674675874852,115.966,543.1496631413455,0.98435926,6.826775795395255,1.9098717999022408,4.368323797648748,0.001108910891089158,0.0004895833333333805,6.719999999999995,1.8799999999999955,4.299999999999995,0.0007992471122112692,7890.000000000129,1.1689053363488795,0.5160708362768247,0.8424880863128521,3.680260756675984
31.6,0.1199999999996235,0.0039999999999748,1830.000000000067,5.775096774146732,31.49,0.0083333333332997,2.2222222221817985e-05,1590.0000000001398,234.2249032257805,30.38,0.0009999999999967,-4.444444444644926e-05,1469.9999999997096,354.2249032262107,31.56,0.0013333333333292,-0.0039555555555307,1860.0000000001608,35.77509677424041,27.96,0.0033333333333198,2.2222222221963048e-05,2309.999999999948,485.7750967740278,61.5,67.8055555555556,1.23356625194976,61.5,44800,1,1,3423.29889375704,933.242156429815,1,61303300031,61303300030461,0.000948674675874852,115.966,543.1496631413455,2.5794523,0.4303239142002586,1.3956451271359738,0.9129845206681162,0.0006981132075471081,0.0019354838709675734,1.1099999999999994,3.599999999999998,2.3549999999999986,0.0013167985392573407,840.0000000002385,0.7358826216198083,2.040197678074101,1.3880401498469546,1.267259170876122
27.0,0.0,-0.0081444444445561,1829.9999999999543,0.2108387096047863,33.41,0.2136666666677564,0.0071222222222948,1859.9999999998013,29.78916129024219,27.41,0.008666666666726,0.0001000000000013,2399.999999999641,569.7891612900821,32.15,0.0060000000000411,7.777777777905696e-05,1349.999999999704,480.2108387098551,28.47,0.0706666666670279,0.0022555555555812,510.00000000009766,1320.2108387094613,79.5,447.805555555556,1.66411684311256,79.5,44422,1,2,3423.59089157517,971.559113577246,1,61303300031,61303300030441,0.000948674675874852,115.966,543.1496631413455,2.067185,2.902497946461996,1.780198740496692,2.341348343479344,0.003225806451613246,0.0027259259259265235,5.9999999999999964,3.6799999999999997,4.839999999999998,0.002975866188769885,1889.9999999995434,3.400329463457492,2.8734043347501816,3.136866899103837,7.3444981179319555
