channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
229.5,0.0,-0.01834444444434294,2879.999999999913,12.38077419368301,251.68,0.22800000000209356,-0.006244444444228225,2729.999999999857,162.38077419373894,234.73,0.000999999999985289,-0.00019999999999966475,2160.0000000000755,732.3807741935207,239.51,0.0,-5.555555555526081e-05,3419.999999999971,527.6192258063747,236.42,0.0020000000000175307,6.666666666786443e-05,3689.9999999996407,797.6192258060446,96.0,59.76,1.32556881349539,96.0,3805760,1,1,2615.50741556783,2861.59206203047,1,62269200871,62269200870591,0.592715612439884
237.21,0.2736666666687992,0.00912222222236438,3299.999999999874,3.8974193547410323,239.03,0.301666666666507,0.004722222222257068,3180.000000000085,116.10258064504796,233.32,0.000666666666661662,-0.0006111111111113141,2400.0000000001214,896.1025806450116,240.36,0.006666666666663698,0.00022222222222200537,3689.999999999981,393.8974193548479,237.17,0.012666666666766153,0.00015555555556223948,4409.999999999913,1113.8974193547797,108.0,140.222222222222,1.09173183163836,108.0,3804763,1,1,2623.23705179305,1682.9578238835,1,62269200871,62269200870541,0.592715612439884
229.0,0.0,-0.003622222222171808,2490.0000000002105,3.752258064396301,255.11,0.027333333333144087,-0.012322222222050915,1560.0000000001858,933.7522580644211,234.95,0.002333333333316887,-6.66666666687608e-05,269.99999999999613,2223.752258064611,242.67,0.057999999999596694,0.0007333333332980816,3719.999999999989,1226.2477419353822,238.39,0.003666666666718255,0.0001222222222256463,3959.9999999997776,1466.2477419351708,82.0,239.555555555556,2.40421794988357,82.0,3803762,1,1,2630.71734491423,770.342597648352,1,62269200871,62269200870491,0.592715612439884
227.5,0.0,-0.012733333333317323,3660.000000000138,10.606451612934961,243.66,0.04066666666666663,-0.0023333333333310346,3510.0000000000427,139.39354838716008,229.5,0.0,-0.016722222222211716,1619.999999999943,2029.39354838726,,,,,,,,,,,120.0,14.2448979591837,1.12601486524184,120.0,3800793,1,1,2653.15822427778,1718.50241482732,1,62269200871,62269200870341,0.592715612439884
227.0,0.0,-0.018144444444599304,2550.000000000125,5.916387097072402,240.68,0.17766666666714107,0.004611111111131528,2669.999999999709,125.91638709665631,233.29,0.0006666666666687863,1.111111111119187e-05,3540.0000000000127,995.9163870969601,,,,,,,,,,,84.0,11.04,1.10275985636836,84.0,3799789,1,1,2660.63851739896,1571.19190006522,1,62269200871,62269200870291,0.592715612439884
227.0,0.0,0.0,2519.99999999992,8.94025806470654,238.18,0.37266666666509085,0.01242222222211716,2580.0000000001737,51.05974193554721,233.21,0.0006666666666632409,1.1111111111035909e-05,3510.0000000000805,981.059741935454,231.51,0.0016666666666959853,2.2222222223919613e-05,2399.999999999751,128.9402580648757,231.08,0.000333333333329804,-5.5555555554855076e-05,2040.000000000236,488.9402580643905,84.0,82.6875,1.01419236659569,84.0,3798808,1,1,2667.37078120803,1946.1761017627,1,62269200871,62269200870241,0.592715612439884
226.5,0.0,0.0,2429.999999999601,12.276774193187066,234.97,0.07666666666709239,0.0011111111111180756,2279.99999999995,137.72322580646414,231.36,0.0010000000000083599,-7.777777777624528e-05,1079.9999999999543,1337.7232258064598,,,,,,,,,,,80.0,432.555555555555,1.36947849853637,80.0,3797824,1,1,2674.10304501709,2454.60878231781,1,62269200871,62269200870191,0.592715612439884
226.0,0.0,0.0,2790.000000000188,12.266451613228128,239.99,0.050333333333178146,-0.000477777777774845,2220.0000000003074,557.7335483866523,237.31,0.0009999999999969456,-2.5298050691250207e-19,1860.0000000001276,917.7335483868321,238.05,0.2953333333324205,0.0060666666665119915,4739.999999999663,1962.266451612703,234.64,0.029666666667510787,0.0003000000000387936,5009.999999999552,2232.266451612592,90.0,87.0612244897959,1.67480530077092,90.0,3795838,1,1,2688.56494505138,2261.91718368491,1,62269200871,62269200870091,0.592715612439884
224.5,0.0,0.0,2219.9999999998254,7.566709677208564,236.25,0.0,-0.00032222222222119744,1649.9999999999825,562.4332903226343,234.1,0.002666666666694035,3.333333333533746e-05,960.0000000001044,1252.4332903225124,,,,,,,,,,,71.5,139.222222222222,2.94300456527008,71.5,3792422,1,1,2713.74859855936,1252.73824320399,1,62269200861,62269200860431,0.171434798641307
220.5,0.0,0.0,3240.0000000002638,2.780258064260579,235.27,0.03933333333350731,0.00027777777779346504,2879.9999999999777,362.7802580645466,228.44,0.051000000000226545,0.0017000000000151018,2249.999999999949,992.7802580645753,,,,,,,,,,,129.5,213.555555555556,1.6952785589305,129.5,3784379,1,1,2775.58568836113,1159.57993881202,1,62269200861,62269200860031,0.171434798641307
