channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope,discharge_uncorrected,corrected_discharge,XGB_depth,ridge1_slope,ridge2_slope,ridge1_height,ridge2_height,ridge_height_mean,ridge_slope_mean,ridge_width,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda
214.5,0.0486666666667591,0.0015555555555614,1529.9999999999457,5.939096774263817,217.19,0.0020000000000038,1.1111111111375543e-05,1829.999999999996,294.06090322578643,216.66,0.0010000000000019,-0.0001111111111109,2159.9999999999905,624.060903225781,218.42,0.0076666666666487,-0.0001333333333343,1230.0000000000207,305.9390967741888,217.83,0.0006666666666682,-5.555555555542211e-05,1079.999999999938,455.9390967742716,52.5,90.4722222222222,1.47856925093311,52.5,2190849,1,1,287.708116088611,1719.1301974076,1,61562000801,61562000800311,0.00178451001400758,19.915,80.11033526651772,1.1291399,0.0002896174863387991,0.0004796747967479391,0.5300000000000011,0.589999999999975,0.5599999999999881,0.0003846461415433691,1080.0000000000525,0.16229524298851533,0.2687991622253242,0.21554720260691976,2.3823442954284184,3.4716690104384305,2.927006652933424,1.1291399002075195,0.46938382028887193,0.5225216112649473,0.49595271577690964,0.10690122051101764
213.5,0.0,0.0,2609.9999999999645,7.48025806449732,216.96,0.0256666666666662,-0.0021333333333331,2910.0000000000027,307.4802580645355,216.54,0.0039999999999999,0.0001222222222222,3149.9999999999663,547.4802580644991,216.67,0.003,-0.0001666666666655,1770.0000000000405,832.5197419354267,216.28,0.0063333333333331,0.0001444444444444,1619.9999999999632,982.519741935504,92.0,1.63265306122449,1.00864913759009,92.0,2190270,1,1,289.421836374267,721.937269682485,1,61562000801,61562000800281,0.00178451001400758,19.915,80.11033526651772,0.46890348,0.00014432989690722184,0.0002203389830508347,0.4200000000000159,0.38999999999998636,0.40500000000000114,0.0001823344399790283,1530.0000000000032,0.08087928662450687,0.12347309979841826,0.10217619321146257,7.378917267867454,6.760453103797596,7.069685185832525,5.045000000000002,0.08325074331021125,0.07730426164519053,0.08027750247770088,0.00820244960369523
208.5,0.0,0.0,3510.000000000004,10.296000000059848,212.49,0.000333333333333,-0.0005555555555595,2999.9999999998977,499.70400000004656,208.91,0.000666666666667,-1.1111111111331831e-05,1829.9999999998977,1669.7040000000466,212.93,0.029000000000001,0.0003777777777778,3720.000000000107,220.29600000016265,212.66,0.0103333333332961,0.0001888888888869,4020.00000000011,520.2960000001658,117.5,474.472222222222,1.85051383477093,117.5,2186692,1,1,298.590239902526,1774.25695808335,1,61562000801,61562000800101,0.00178451001400758,19.915,80.11033526651772,0.62223995,0.0011933333333333782,7.2580645161291e-05,3.5800000000000125,0.27000000000001023,1.9250000000000114,0.0006329569892473346,2190.0000000002124,0.6687176446006255,0.04067259056635515,0.35469511758349037,6.4123173338375885,7.119440047343483,6.765878690590536,6.2050000000000125,0.5769540692989533,0.043513295729252166,0.31023368251410277,0.1100383724976989
205.5,0.0,0.0,4019.999999999981,5.866064516191727,209.72,0.0013333333333455,-0.0022222222222201,3839.9999999998304,185.86606451634225,205.51,0.0163333333334863,0.0004888888888991,3029.999999999872,995.8660645163008,212.84,0.0063333333333714,-0.0075999999999671,4439.999999999919,414.1339354837464,207.95,0.0,-6.666666666663282e-05,4950.000000000071,924.1339354838984,87.0,149.061224489796,2.73897071606945,87.0,2181516,1,1,311.957258130643,1580.70562218853,1,61562000791,61562000790461,0.000973410808584519,25.417,104.41963140322916,1.2622455,0.0010963541666667172,0.0011013513513513748,4.210000000000008,4.890000000000015,4.550000000000011,0.0010988527590090461,1920.0000000001992,1.1263016159240884,1.1314353011478269,1.1288684585359576,3.3432481083456422,5.815033439634368,4.579140773990005,1.262245535850525,3.335325719463314,3.874048163462143,3.6046869414627283,4.0692173911137255
201.0,0.0,0.0,3179.9999999997813,13.01032258031364,205.48,0.0090000000000911,-0.0003333333333264,3359.999999999888,193.0103225804205,198.85,0.0,-0.0001333333333331,5610.000000000148,2443.0103225806806,204.81,0.0130000000001685,0.0004333333333445,3059.9999999997103,106.9896774197573,204.11,0.0003333333333302,-1.1111111111294106e-05,2880.0000000003306,286.989677419137,105.0,184.96,2.27707736228042,105.0,2179119,1,1,318.212337173287,1549.79841592546,1,61562000791,61562000790341,0.000973410808584519,25.417,104.41963140322916,0.8912718,0.0019732142857143502,0.00022875816993465846,6.6299999999999955,0.6999999999999886,3.664999999999992,0.0011009862278245042,2729.9999999998176,2.0271135971704393,0.2350068110167239,1.1310602040935815,5.02652485043194,4.27479010717539,4.650657478803665,0.8912718296051025,7.438807981777638,0.7853945078799797,4.112101244828809,4.651034073229543
199.0,0.0,0.0,4079.9999999999854,6.924774193553731,203.27,0.0139999999999833,-0.0003444444444436,3960.0000000001546,126.92477419338456,201.64,0.0043333333333278,7.77777777775792e-05,3389.9999999999764,696.9247741935628,203.01,0.0006666666666652,-1.111111111110496e-05,4380.000000000044,293.0752258065045,200.26,0.0033333333333299,0.0001111111111108,6300.000000000015,2213.0752258064754,136.0,49.5555555555556,1.0736523409568,136.0,2177916,1,1,321.211347673185,1568.729414902,1,61562000791,61562000790281,0.000973410808584519,25.417,104.41963140322916,1.1572975,0.00041161616161615157,0.0006278538812785325,1.6300000000000239,2.75,2.190000000000012,0.0005197350214473421,2910.000000000038,0.422859658004724,0.6450040165380159,0.53393183727137,3.6896303927178535,3.4649690573298653,3.5772997250238596,1.1572974920272827,1.408453756470767,2.376225662757394,1.8923397096140806,1.0103804178958167
198.5,0.0,0.0,2309.999999999936,7.113677419472424,203.96,0.0056666666666546,0.0001333333333327,2490.0000000002824,187.1136774198189,198.55,0.0016666666666623,-1.1111111111204333e-05,3840.000000000165,1537.1136774197016,209.5,0.0919999999997946,0.0014888888888793,2100.0000000004006,202.8863225800628,201.36,0.0003333333333322,-6.666666666651297e-05,1289.9999999998013,1012.8863225806622,75.0,55.36,1.08392018982784,75.0,2177302,1,1,322.668009915993,1598.68871996075,1,61562000791,61562000790251,0.000973410808584519,25.417,104.41963140322916,1.1730806,0.002172690763051961,0.0038761904761897303,5.409999999999997,8.139999999999986,6.7749999999999915,0.0030244406196208457,2550.000000000364,2.2320388718627133,3.982070511243116,3.1070546915529147,4.654411785239252,9.377020080152326,7.015715932695789,10.960000000000008,0.4936131386861307,0.7427007299270055,0.6181569343065682,1.9206474028531895
197.5,0.0,0.0,2730.0000000000573,8.160645161247885,206.5,0.1433333333353,0.0031000000001172,2999.9999999998927,278.16064516108327,199.08,0.0,-0.0002000000000016,4319.999999999963,1598.1606451611533,208.14,0.0056666666666181,0.0001888888888856,2550.0000000002283,171.83935483858113,201.0,0.0013333333333513,8.19129197352996e-16,779.9999999998256,1941.839354838984,90.0,210.888888888889,1.20844118913073,90.0,2176727,1,1,324.296044187366,1439.43371952592,1,61562000791,61562000790221,0.000973410808584519,25.417,104.41963140322916,0.8611303,0.0024733333333334176,0.002799999999999744,7.4199999999999875,7.139999999999986,7.279999999999987,0.0026366666666665806,3540.0000000001373,2.540893640712706,2.8764833668442122,2.7086885037784594,10.451380040199707,12.35585373641386,11.403616888306782,14.319999999999993,0.518156424581005,0.49860335195530653,0.5083798882681557,1.377042758904131
197.0,0.0,0.0,3389.999999999929,11.877677419302472,203.73,0.0060000000000208,-0.0001888888888887,3299.9999999999345,78.12232258069207,199.21,0.001666666666673,1.1111111111512388e-05,2039.9999999999511,1338.1223225806757,201.39,0.0126666666666277,0.0003111111111084,3540.000000000026,161.87767741939933,200.48,0.0019999999999995,3.33333333334114e-05,3960.000000000021,581.8776774193943,112.0,415.918367346939,1.03188346465944,112.0,2176127,1,1,326.009764473022,670.904878212112,1,61562000791,61562000790191,0.000973410808584519,25.417,104.41963140322916,0.78021985,0.0013696969696969914,0.0002570621468926525,4.519999999999982,0.9099999999999966,2.714999999999989,0.000813379558294822,1920.00000000007,1.4071109110538131,0.2640839249221593,0.8355974179879863,8.625773844096935,5.6266191939948715,7.126196519045903,8.924999999999983,0.5064425770308113,0.10196078431372531,0.3042016806722683,0.2541901389173533
196.0,0.0,0.0,3720.000000000021,5.454967741932705,199.43,0.0230000000000006,0.0001,3809.9999999999095,84.54503225795588,199.08,0.001,-9.999999999997828e-05,4500.000000000002,774.5450322580482,202.12,0.0063333333333335,8.88888888888793e-05,3570.000000000025,155.4549677419286,198.23,0.0003333333333339,-3.3333333333336615e-05,2399.999999999943,1325.4549677420105,122.0,100.805555555556,1.0712981693325,122.0,2175518,1,1,327.637798744395,1428.01424929,1,61562000791,61562000790161,0.000973410808584519,25.417,104.41963140322916,0.8855306,9.186351706036814e-05,0.0010896358543417332,0.3499999999999943,3.890000000000015,2.1200000000000045,0.0005907496857010507,2100.0000000000587,0.09437281387285093,1.1193997896183445,0.6068863017455978,3.873383974328693,6.91111076469142,5.392247369510057,6.490000000000009,0.053929121725730944,0.5993836671802788,0.3266563944530049,0.19824329117113532
